102 1.90148 1.04635 0.478546 -0.0261513 0.0057813
103 1.90053 1.05015 0.479174 -0.0268862 0.00577345
104 1.89958 1.0543 0.477652 -0.0258246 0.00542883
105 1.89863 1.05213 0.480447 -0.0227125 0.00574451
106 1.89768 1.04492 0.483421 -0.0321068 0.00471304
107 1.89673 1.04055 0.480657 -0.0326943 0.00529937
108 1.89579 1.03202 0.477616 -0.0339608 0.00548385
109 1.89484 1.03122 0.482292 -0.0536525 0.00616779
110 1.89389 1.02356 0.478993 -0.0376197 0.00573671
111 1.89294 1.02578 0.475915 -0.0440949 0.0066898
112 1.892 1.0316 0.470939 -0.0199857 0.00580059
113 1.89105 1.03555 0.470679 -0.019117 0.00637023
114 1.89011 1.04308 0.473137 0.000817012 0.00608146
115 1.88916 1.04486 0.472688 -0.00555347 0.00550766
116 1.88822 1.04134 0.467876 0.0101886 0.00714709
117 1.88727 1.04459 0.467877 0.0151022 0.00550523
118 1.88633 1.04442 0.472688 -0.00519567 0.00639862
119 1.88539 1.05242 0.476191 -0.0112561 0.00678668
120 1.88444 1.05167 0.476407 -0.00832368 0.00556459
121 1.8835 1.0446 0.474911 -0.0123458 0.00563023
122 1.88256 1.05245 0.478241 -0.0117859 0.00570298
123 1.88162 1.06162 0.476104 0.0105384 0.00579592
124 1.88068 1.05676 0.475364 -0.00147496 0.00636676
125 1.87974 1.05245 0.478565 -0.00297944 0.00527319
126 1.8788 1.05721 0.473916 0.0105942 0.00575423
127 1.87786 1.06022 0.476227 0.0130508 0.00624806
128 1.87692 1.06861 0.471978 0.0350574 0.00592836
129 1.87598 1.06481 0.47515 0.00855876 0.00605371
130 1.87504 1.05908 0.478935 -0.0087917 0.0058156
131 1.8741 1.06435 0.479082 -0.00110588 0.00605245
132 1.87317 1.06763 0.475402 0.0171156 0.00541043
133 1.87223 1.06729 0.474085 0.0208439 0.0056211
134 1.87129 1.07089 0.474723 0.0288373 0.00545582
135 1.87036 1.0741 0.478625 0.0192844 0.0058764
136 1.86942 1.07772 0.478761 0.0225374 0.00595245
137 1.86849 1.08222 0.475207 0.0378883 0.00595571
138 1.86755 1.09177 0.476027 0.0457045 0.00595165
139 1.86662 1.09146 0.472114 0.066529 0.00605596
140 1.86569 1.08927 0.477108 0.0551774 0.00594234
141 1.86475 1.0909 0.472232 0.0566545 0.00606792
142 1.86382 1.09117 0.473944 0.0661204 0.00516804
143 1.86289 1.09983 0.475799 0.071459 0.00537568
144 1.86196 1.10791 0.478049 0.0703095 0.00546781
145 1.86103 1.11337 0.476499 0.0893148 0.00576115
146 1.8601 1.11647 0.478105 0.0925215 0.00560564
147 1.85917 1.10708 0.482092 0.0539504 0.00563035
148 1.85824 1.10768 0.480959 0.0698277 0.00547241
149 1.85731 1.11123 0.478601 0.080933 0.00529824
150 1.85638 1.11635 0.480412 0.0822504 0.00594998
151 1.85545 1.11965 0.48419 0.0765905 0.00562828
152 1.85452 1.12158 0.48193 0.0978465 0.00605555
153 1.8536 1.11311 0.480935 0.0734763 0.00589136
154 1.85267 1.11697 0.482909 0.0730639 0.00620424
155 1.85174 1.10894 0.483616 0.0650349 0.00600834
156 1.85082 1.10744 0.486691 0.0480141 0.00558788
157 1.84989 1.10052 0.489978 0.0358673 0.00576309
158 1.84897 1.09662 0.492697 0.0128224 0.00580248
159 1.84804 1.10446 0.489902 0.0426135 0.00591675
160 1.84712 1.10816 0.486562 0.0558978 0.00566429
161 1.8462 1.10901 0.487933 0.0487266 0.00612061
162 1.84527 1.11379 0.490384 0.054881 0.00605435
163 1.84435 1.10957 0.487709 0.0520811 0.00515609
164 1.84343 1.11007 0.49135 0.0533483 0.00569268
165 1.84251 1.11582 0.487473 0.0725406 0.00579564
166 1.84158 1.11443 0.489666 0.0555386 0.00602787
167 1.84066 1.11007 0.485416 0.0668037 0.00564513
168 1.83974 1.11612 0.483504 0.0747847 0.00566312
169 1.83882 1.11434 0.480024 0.0842048 0.00575683
170 1.8379 1.10942 0.481446 0.0715239 0.00545762
171 1.83699 1.10421 0.480723 0.0529606 0.00586785
172 1.83607 1.10828 0.484552 0.0661926 0.00555557
173 1.83515 1.10544 0.485235 0.0511186 0.00567615
174 1.83423 1.09683 0.489717 0.0265632 0.00541042
175 1.83331 1.10385 0.490729 0.0330585 0.00579825
176 1.8324 1.10032 0.495052 0.027455 0.00634905
177 1.83148 1.09783 0.491021 0.0249846 0.00582473
178 1.83057 1.09335 0.489473 0.0239456 0.00558753
179 1.82965 1.09417 0.488556 0.0344778 0.00511922
180 1.82874 1.10361 0.484242 0.0529791 0.00578684
181 1.82782 1.10036 0.487459 0.0336405 0.00569918
182 1.82691 1.10341 0.491588 0.0308602 0.00539345
183 1.82599 1.10494 0.490683 0.0488265 0.00553032
184 1.82508 1.10901 0.493999 0.0348666 0.00543796
185 1.82417 1.1184 0.492523 0.067881 0.00582936
186 1.82326 1.11558 0.491236 0.0637125 0.00602736
187 1.82234 1.11794 0.493213 0.0560376 0.00519828
188 1.82143 1.1216 0.491568 0.0749608 0.00592434
189 1.82052 1.11817 0.490514 0.0651085 0.0048586
190 1.81961 1.12557 0.486316 0.092027 0.00646656
191 1.8187 1.11634 0.483282 0.0721487 0.00479669
192 1.81779 1.11568 0.486887 0.0704863 0.0060266
193 1.81688 1.12523 0.488413 0.0836295 0.00551902
194 1.81598 1.12132 0.490097 0.0695535 0.00636797
195 1.81507 1.11366 0.490491 0.0594658 0.00474994
196 1.81416 1.10975 0.487884 0.0556714 0.00559631
197 1.81325 1.10902 0.488267 0.0620906 0.00586234
198 1.81235 1.1043 0.488133 0.0364432 0.00631531
199 1.81144 1.10022 0.491601 0.0264946 0.00557617
200 1.81053 1.0968 0.492479 0.0244012 0.00564282
201 1.80963 1.09968 0.493177 0.0109754 0.00559087
202 1.80872 1.09325 0.497089 0.00399085 0.00564392
203 1.80782 1.09668 0.498859 0.000760828 0.00477742
204 1.80692 1.09868 0.500323 -0.00122336 0.00524566
205 1.80601 1.10763 0.497195 0.0390175 0.00601787
206 1.80511 1.10457 0.501853 0.00721153 0.00554906
207 1.80421 1.09909 0.504315 0.000554306 0.00604475
208 1.80331 1.10681 0.503882 0.0156985 0.0057097
209 1.8024 1.1144 0.508141 0.0264526 0.00564369
210 1.8015 1.11097 0.504774 0.0185025 0.00532009
211 1.8006 1.10336 0.500695 0.0240075 0.00509808
212 1.7997 1.10687 0.504908 0.0253261 0.00529667
213 1.7988 1.10372 0.50347 0.00605402 0.00612043
214 1.7979 1.09447 0.505638 -0.0123455 0.00542918
215 1.797 1.09486 0.507017 -0.013931 0.00499573
216 1.7961 1.08551 0.503572 -0.02936 0.00519949
217 1.79521 1.08696 0.500252 -0.0178979 0.00501567
218 1.79431 1.08938 0.50466 -0.0180505 0.00551682
219 1.79341 1.08845 0.507749 -0.0316427 0.00485432
220 1.79252 1.09332 0.507734 -0.0157701 0.00554579
221 1.79162 1.08418 0.507098 -0.0333392 0.00549966
222 1.79072 1.08702 0.510957 -0.0310878 0.00542617
223 1.78983 1.08546 0.508345 -0.0352582 0.00537013
224 1.78893 1.09258 0.505418 -0.0125019 0.00540633
225 1.78804 1.0906 0.500704 -0.00623321 0.00521608
226 1.78714 1.09963 0.501394 0.00944081 0.00541635
227 1.78625 1.10748 0.503131 0.023992 0.00539928
228 1.78536 1.11114 0.505392 0.0277436 0.00648668
229 1.78447 1.11442 0.508191 0.0260231 0.00620808
230 1.78357 1.11137 0.505978 0.019101 0.00451135
231 1.78268 1.10402 0.501411 0.0179252 0.00509473
232 1.78179 1.09657 0.496697 0.0125283 0.00588889
233 1.7809 1.09293 0.495565 0.00827706 0.00564496
234 1.78001 1.08757 0.495905 -0.00933676 0.00512157
235 1.77912 1.08767 0.492233 0.00306742 0.00421909
236 1.77823 1.08765 0.495489 -0.00318579 0.00525771
237 1.77734 1.09401 0.497672 0.00559823 0.00587027
238 1.77645 1.08867 0.494689 -0.00192067 0.00665341
239 1.77556 1.08983 0.492261 0.00747939 0.00531157
240 1.77467 1.09343 0.496113 0.0111228 0.00506127
241 1.77379 1.0849 0.497662 -0.0099507 0.00540114
242 1.7729 1.08487 0.495286 -0.0109975 0.00526099
243 1.77201 1.09127 0.494775 0.0136544 0.00511423
244 1.77113 1.09419 0.496906 0.00411419 0.00564811
245 1.77024 1.10187 0.499134 0.0216192 0.00615561
246 1.76936 1.0953 0.501617 -0.00182715 0.00487507
247 1.76847 1.10178 0.502971 0.0131608 0.00549254
248 1.76759 1.11177 0.500823 0.0262435 0.00571785
249 1.7667 1.1168 0.498184 0.054056 0.0056219
250 1.76582 1.11815 0.499267 0.0547962 0.00612359
251 1.76494 1.12373 0.499666 0.058581 0.00595747
252 1.76406 1.13019 0.497233 0.0714839 0.00570426
253 1.76317 1.14012 0.500142 0.0968837 0.00545217
254 1.76229 1.14352 0.501163 0.0987141 0.00556114
255 1.76141 1.14523 0.497549 0.110752 0.00610342
256 1.76053 1.13803 0.496625 0.0931526 0.00658534
257 1.75965 1.13588 0.497935 0.0857902 0.00599169
258 1.75877 1.14055 0.501858 0.0965764 0.00620383
259 1.75789 1.13564 0.503525 0.0796644 0.00640728
260 1.75701 1.13217 0.50171 0.0703837 0.00603541
261 1.75613 1.13238 0.500057 0.0902263 0.0060708
262 1.75526 1.1359 0.501298 0.0928165 0.00567189
263 1.75438 1.14133 0.504104 0.0934401 0.00580147
264 1.7535 1.14569 0.500585 0.105779 0.00591641
265 1.75262 1.14089 0.501762 0.0942787 0.00598346
266 1.75175 1.139 0.50195 0.0863455 0.00607895
267 1.75087 1.1321 0.502575 0.0750826 0.00551267
268 1.75 1.12858 0.503961 0.055315 0.00581038
269 1.74912 1.13207 0.507447 0.0538113 0.00592506
270 1.74825 1.1358 0.503622 0.0910587 0.00601972
271 1.74737 1.1442 0.506661 0.0958598 0.00636824
272 1.7465 1.13755 0.504653 0.0859068 0.00648757
273 1.74563 1.1327 0.505526 0.0605433 0.00558344
274 1.74475 1.12821 0.508486 0.048233 0.00724709
275 1.74388 1.13593 0.506169 0.0804252 0.00568781
276 1.74301 1.13642 0.503813 0.0897618 0.00516578
277 1.74214 1.12944 0.503257 0.0694049 0.00567539
278 1.74127 1.12136 0.505637 0.0307904 0.00637925
279 1.7404 1.12541 0.504669 0.0464749 0.00648739
280 1.73953 1.1296 0.502066 0.0803192 0.00544908
281 1.73866 1.12739 0.502951 0.0582688 0.00590493
282 1.73779 1.13015 0.50419 0.067458 0.00637773
283 1.73692 1.13235 0.508414 0.0762516 0.00691089
284 1.73605 1.1343 0.511547 0.0592967 0.00604498
285 1.73518 1.13195 0.516308 0.0455847 0.0055093
286 1.73431 1.13504 0.51649 0.0571778 0.0063271
287 1.73345 1.13835 0.517553 0.0618305 0.00651238
288 1.73258 1.13877 0.515717 0.0628906 0.00626513
289 1.73171 1.1482 0.519882 0.0890929 0.0060639
290 1.73085 1.15429 0.51675 0.10212 0.0073009
291 1.72998 1.15139 0.512334 0.108172 0.00778101
292 1.72912 1.15046 0.511094 0.105679 0.00562848
293 1.72825 1.15204 0.515176 0.115232 0.00629084
294 1.72739 1.14478 0.514381 0.104483 0.00651685
295 1.72652 1.14496 0.515694 0.0866294 0.00582757
296 1.72566 1.14521 0.519084 0.0880648 0.00654044
297 1.7248 1.14614 0.515881 0.0749285 0.00716116
298 1.72394 1.1401 0.517876 0.0811762 0.00642742
299 1.72307 1.14205 0.518548 0.0769532 0.00595239
300 1.72221 1.15194 0.516867 0.0838881 0.00802391
301 1.72135 1.14865 0.515257 0.102949 0.00658083
302 1.72049 1.15607 0.512398 0.120019 0.00647128
303 1.71963 1.15683 0.507904 0.131611 0.00663131
304 1.71877 1.16196 0.505771 0.141079 0.0070308
305 1.71791 1.15545 0.507594 0.128246 0.00667411
306 1.71705 1.15892 0.508673 0.128066 0.0060667
307 1.71619 1.15704 0.507798 0.120539 0.00748261
308 1.71534 1.15333 0.510165 0.11036 0.00730191
309 1.71448 1.15425 0.511694 0.113764 0.00608507
310 1.71362 1.15704 0.509579 0.121104 0.00677483
311 1.71276 1.14885 0.508864 0.101317 0.00611456
312 1.71191 1.14216 0.513282 0.0867887 0.00666809
313 1.71105 1.1496 0.515141 0.103614 0.00585409
314 1.7102 1.1571 0.514434 0.104928 0.00670994
315 1.70934 1.16079 0.513612 0.130027 0.0069285
316 1.70849 1.16035 0.511457 0.129002 0.00663369
317 1.70763 1.15784 0.507966 0.126337 0.00667642
318 1.70678 1.16074 0.505696 0.136472 0.00747399
319 1.70592 1.16928 0.50806 0.162023 0.00647134
320 1.70507 1.16503 0.510231 0.149623 0.00637407
321 1.70422 1.16633 0.511653 0.14749 0.00602175
322 1.70337 1.15662 0.513087 0.113754 0.00650847
323 1.70252 1.15467 0.518058 0.109735 0.00640476
324 1.70166 1.16417 0.514177 0.137479 0.00697678
325 1.70081 1.1661 0.516199 0.147387 0.00618588
326 1.69996 1.17027 0.511435 0.149223 0.00656824
327 1.69911 1.17262 0.514538 0.145699 0.00695746
328 1.69826 1.16771 0.51386 0.145859 0.00718304
329 1.69741 1.17586 0.51724 0.173097 0.00719634
330 1.69657 1.1732 0.519332 0.154366 0.00613507
331 1.69572 1.16343 0.519907 0.137961 0.00768636
332 1.69487 1.16813 0.524151 0.147427 0.00729277
333 1.69402 1.16979 0.528714 0.131816 0.00706661
334 1.69318 1.17309 0.530454 0.145304 0.00652167
335 1.69233 1.16354 0.529202 0.121122 0.00794584
336 1.69148 1.16985 0.526487 0.138185 0.00816068
337 1.69064 1.17551 0.521979 0.168582 0.00750419
338 1.68979 1.18456 0.520753 0.196406 0.00796716
339 1.68895 1.18435 0.520578 0.191703 0.00749497
340 1.6881 1.17795 0.516276 0.171595 0.00656235
341 1.68726 1.18026 0.521032 0.17383 0.00747535
342 1.68641 1.17143 0.516094 0.159569 0.00684655
343 1.68557 1.17143 0.516094 0.159569 0.00684655
344 1.68473 1.165 0.512765 0.153964 0.0062467
345 1.68389 1.15824 0.515505 0.113056 0.00654335
346 1.68304 1.15681 0.510615 0.11573 0.00637787
347 1.6822 1.15913 0.506465 0.13614 0.00629489
348 1.68136 1.15328 0.504146 0.108642 0.00640044
349 1.68052 1.14485 0.50183 0.105457 0.00639935
350 1.67968 1.14726 0.500981 0.104502 0.00571664
351 1.67884 1.14601 0.49829 0.11616 0.00596942
352 1.678 1.15451 0.496973 0.144602 0.00625213
353 1.67716 1.15104 0.495928 0.134028 0.00649144
354 1.67632 1.14134 0.496893 0.0956125 0.00660725
355 1.67549 1.13583 0.499097 0.0930567 0.00627471
356 1.67465 1.12978 0.501394 0.0724506 0.00574209
357 1.67381 1.12686 0.497888 0.0724479 0.00553523
358 1.67297 1.13265 0.494621 0.0894183 0.00559418
359 1.67214 1.1408 0.493304 0.112333 0.00609161
360 1.6713 1.14372 0.491117 0.116184 0.00622939
361 1.67047 1.13804 0.48834 0.120363 0.00606343
362 1.66963 1.13695 0.488788 0.105557 0.0065461
363 1.6688 1.1308 0.487411 0.101914 0.00525201
364 1.66796 1.12495 0.485909 0.0828114 0.0054428
365 1.66713 1.13424 0.481905 0.12753 0.0057585
366 1.66629 1.13542 0.482798 0.12385 0.00588027
367 1.66546 1.13041 0.486242 0.10849 0.00619478
368 1.66463 1.12306 0.48982 0.0704118 0.00593354
369 1.6638 1.13023 0.492449 0.0868464 0.00594937
370 1.66296 1.12731 0.489697 0.0859501 0.00540973
371 1.66213 1.13671 0.488357 0.105492 0.0062572
372 1.6613 1.13302 0.489034 0.0977892 0.00579285
373 1.66047 1.13674 0.487707 0.114537 0.0061489
374 1.65964 1.13295 0.492402 0.0904635 0.00575118
375 1.65881 1.13401 0.492665 0.0885266 0.00513638
376 1.65798 1.1434 0.492815 0.113933 0.00657246
377 1.65715 1.14248 0.495917 0.0995115 0.00687153
378 1.65632 1.13897 0.495572 0.0976318 0.00582951
379 1.65549 1.13539 0.499375 0.0842907 0.00590527
380 1.65467 1.14095 0.497474 0.0992607 0.00606859
381 1.65384 1.14977 0.496731 0.119285 0.00657976
382 1.65301 1.15876 0.492223 0.161305 0.00639963
383 1.65219 1.16678 0.491014 0.164357 0.00645525
384 1.65136 1.16027 0.49428 0.161668 0.00581518
385 1.65053 1.16589 0.498726 0.169994 0.00697733
386 1.64971 1.17325 0.503574 0.17166 0.00682787
387 1.64888 1.18043 0.502776 0.196578 0.00660601
388 1.64806 1.17257 0.499861 0.173549 0.00652262
389 1.64724 1.17896 0.495787 0.202663 0.00715436
390 1.64641 1.18228 0.498323 0.200429 0.00704153
391 1.64559 1.17601 0.497263 0.193771 0.00582039
392 1.64477 1.16949 0.500971 0.169542 0.00659659
393 1.64394 1.16081 0.505107 0.139501 0.00611927
394 1.64312 1.15094 0.508729 0.105478 0.00642333
395 1.6423 1.15578 0.508436 0.125171 0.00620489
396 1.64148 1.15509 0.513414 0.129572 0.00650606
397 1.64066 1.15629 0.509633 0.106452 0.00669435
398 1.63984 1.16495 0.512389 0.155224 0.00680325
399 1.63902 1.17261 0.511912 0.167891 0.00710787
400 1.6382 1.17912 0.507842 0.188543 0.00702437
401 1.63738 1.17784 0.512839 0.170901 0.00778714
402 1.63656 1.18461 0.51562 0.191689 0.00727069
403 1.63574 1.18727 0.5173 0.184505 0.00721089
404 1.63492 1.19486 0.518635 0.215812 0.0076445
405 1.63411 1.18924 0.522507 0.213129 0.00800344
406 1.63329 1.19837 0.52284 0.230892 0.00698429
407 1.63247 1.1928 0.519088 0.19993 0.0076292
408 1.63166 1.1922 0.518126 0.20951 0.00866767
409 1.63084 1.1906 0.522729 0.199672 0.00781833
410 1.63003 1.19038 0.525482 0.216615 0.00821343
411 1.62921 1.1947 0.521388 0.211451 0.00824916
412 1.6284 1.19807 0.519074 0.218041 0.0070065
413 1.62758 1.20052 0.518161 0.245425 0.00774847
414 1.62677 1.20524 0.518836 0.258684 0.00872123
415 1.62596 1.20783 0.521809 0.251392 0.00779704
416 1.62514 1.19859 0.517206 0.232447 0.00753705
417 1.62433 1.20476 0.516299 0.227249 0.00808331
418 1.62352 1.1981 0.519036 0.233046 0.00693316
419 1.62271 1.19141 0.518938 0.211257 0.00690332
420 1.62189 1.18567 0.521299 0.192607 0.00828716
421 1.62108 1.18515 0.5204 0.183645 0.00805698
422 1.62027 1.17733 0.519306 0.160032 0.00693405
423 1.61946 1.17963 0.516527 0.183963 0.00638706
424 1.61865 1.17228 0.51601 0.164824 0.00755383
425 1.61784 1.17089 0.517025 0.146859 0.00743303
426 1.61703 1.17476 0.52185 0.148239 0.00758938
427 1.61623 1.16534 0.525906 0.116386 0.00677122
428 1.61542 1.16982 0.527436 0.150184 0.00737422
429 1.61461 1.17399 0.525922 0.158634 0.007021
430 1.6138 1.17839 0.52264 0.167813 0.00794046
431 1.613 1.1795 0.523729 0.16072 0.0076802
432 1.61219 1.18328 0.52017 0.168472 0.00684284
433 1.61138 1.17502 0.520096 0.16945 0.00662955
434 1.61058 1.18173 0.522113 0.181013 0.00780611
435 1.60977 1.19099 0.517362 0.227132 0.00872559
436 1.60897 1.18117 0.518875 0.178533 0.00815646
437 1.60816 1.18847 0.518091 0.202007 0.00742409
438 1.60736 1.19254 0.517779 0.216897 0.00717488
439 1.60656 1.18357 0.51979 0.173988 0.00774877
440 1.60575 1.17984 0.515685 0.1734 0.00726342
441 1.60495 1.17058 0.517346 0.155572 0.00622349
442 1.60415 1.16115 0.520298 0.115166 0.00671442
443 1.60334 1.16508 0.524286 0.127084 0.00756287
444 1.60254 1.16307 0.525087 0.121702 0.0074193
445 1.60174 1.15966 0.524405 0.125374 0.00812645
446 1.60094 1.15063 0.524082 0.0960798 0.00651357
447 1.60014 1.15404 0.528327 0.0894028 0.00646296
448 1.59934 1.15854 0.53048 0.106063 0.00761332
449 1.59854 1.16784 0.528001 0.124586 0.00688484
450 1.59774 1.17115 0.52639 0.154551 0.00705058
451 1.59694 1.17036 0.522946 0.151183 0.00790845
452 1.59614 1.17972 0.525861 0.172887 0.00739923
453 1.59535 1.18673 0.521709 0.191636 0.00695928
454 1.59455 1.17873 0.525563 0.168923 0.00749447
455 1.59375 1.18802 0.52708 0.190128 0.00718835
456 1.59295 1.19483 0.523874 0.212126 0.0073016
457 1.59216 1.19302 0.521984 0.202159 0.00829293
458 1.59136 1.18318 0.523078 0.199808 0.00801046
459 1.59057 1.19167 0.525393 0.207128 0.0078159
460 1.58977 1.2007 0.528727 0.222453 0.00813297
461 1.58898 1.20466 0.531621 0.261315 0.00907659
462 1.58818 1.20361 0.534877 0.248197 0.00944465
463 1.58739 1.2074 0.5388 0.245532 0.0095008
464 1.58659 1.21728 0.542727 0.297393 0.0108905
465 1.5858 1.2079 0.540809 0.260026 0.010172
466 1.58501 1.19793 0.542648 0.225779 0.00839492
467 1.58421 1.1962 0.540661 0.239357 0.00727703
468 1.58342 1.20407 0.535839 0.231501 0.00797985
469 1.58263 1.19892 0.534351 0.223851 0.00880379
470 1.58184 1.20037 0.533749 0.222125 0.00799879
471 1.58105 1.19232 0.531746 0.214074 0.00782703
472 1.58026 1.19287 0.53382 0.205692 0.00766003
473 1.57947 1.18294 0.531644 0.17376 0.00736344
474 1.57868 1.18833 0.531148 0.189322 0.0074929
475 1.57789 1.18589 0.526976 0.188753 0.00759783
476 1.5771 1.18418 0.526167 0.199298 0.00873805
477 1.57631 1.18631 0.521904 0.20023 0.0067434
478 1.57552 1.1769 0.519467 0.167384 0.00734829
479 1.57474 1.16851 0.517237 0.139908 0.00741357
480 1.57395 1.16951 0.516863 0.142869 0.00757363
481 1.57316 1.16223 0.512759 0.133287 0.00631824
482 1.57237 1.1604 0.515855 0.131426 0.00745755
483 1.57159 1.15396 0.515722 0.11678 0.00711161
484 1.5708 1.15913 0.519472 0.120195 0.00728864
485 1.57002 1.15487 0.521679 0.112394 0.00655355
486 1.56923 1.15883 0.521507 0.126736 0.0062301
487 1.56845 1.16421 0.518212 0.129563 0.00701395
